site_url,api_base_url,orgao_parceiro_filtro,regras_coleta,coletado_em_utc,lista_ccusto,lista_projeto,lista_classificacao_recurso,lista_data_inicio,lista_data_fim,lista_valor,lista_instituicao_apoiada,lista_instituicao_contratante,lista_instituicao_executora,lista_status,lista_forma_contratacao,lista_modalidade,lista_confidencial,lista_instrumento_contratual,lista_coordenador,detalhe_apoiada,detalhe_classificacao_recurso,detalhe_contratada,detalhe_interviniente,detalhe_unidade_executora,detalhe_titulo_projeto,detalhe_status,detalhe_cod_controle_externo,detalhe_valor,detalhe_coordenador,detalhe_data_cadastro,detalhe_ccusto,detalhe_data_inicio,detalhe_data_fim,detalhe_emendas,detalhe_anexos_ccusto,detalhe_anexos_remanejamento,detalhe_anexos_prestacao_contas,detalhe_anexos_relatorio_tecnico
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,32.087,IMPLANTAÇÃO DO CENTRO DE EXCELÊNCIA EM INTELIGÊNCIA ARTIFICIAL - PI04028-2019,Público,18/12/2019,19/09/2027,"14499866,04",UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE AMPARO À PESQUISA DO ESTADO DE GOIÁS- FAPEG-GOIÁS,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONVÊNIO,P&D e Inovação,true,01/2019,ANDERSON DA SILVA SOARES,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,IMPLANTAÇÃO DO CENTRO DE EXCELÊNCIA EM INTELIGÊNCIA ARTIFICIAL - PI04028-2019,Ativo,01/2019,"14499866,04",ANDERSON DA SILVA SOARES,07/01/2025,32.087,18/12/2019,19/09/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,32.087.001,CEIA - ADITIVO 2: PROJETOS DE INOVAÇÃO E DIFUSÃO EM INTELIGÊNCIA ARTIFICIAL,Público,04/07/2024,18/09/2027,25242000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE AMPARO À PESQUISA DO ESTADO DE GOIÁS- FAPEG-GOIÁS,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONVÊNIO,P&D e Inovação,true,01/2019,ANDERSON DA SILVA SOARES,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,CEIA - ADITIVO 2: PROJETOS DE INOVAÇÃO E DIFUSÃO EM INTELIGÊNCIA ARTIFICIAL,Ativo,01/2019,25242000,ANDERSON DA SILVA SOARES,13/04/2026,32.087.001,04/07/2024,18/09/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,32.117,APRIMORAMENTO DO PROCESSO DE REGISTRO DE MARCAS POR MEIO DE CONSULTAS COM INTELIGÊNCIA ARTIFICIAL - EMPRESA,Privado,07/03/2025,07/03/2027,1650000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,SERVIÇO DE APOIO AS MICRO E PEQUENAS EMPRESAS DO ESTADO DE GOIAS SEBRAE GO,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,ACORDO,P&D e Inovação,true,13/2025,TACIANA NOVO KUDO,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,APRIMORAMENTO DO PROCESSO DE REGISTRO DE MARCAS POR MEIO DE CONSULTAS COM INTELIGÊNCIA ARTIFICIAL - EMPRESA,Ativo,13/2025,1650000,TACIANA NOVO KUDO,31/03/2026,32.117,07/03/2025,07/03/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,32.122, PRODUÇÃO DE PROTÓTIPOS DE INTERFACE DO USUÁRIO ASSISTIDA POR INTELIGÊNCIA ARTIFICIAL GENERATIVA,Privado,06/01/2026,06/01/2027,293964,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,INSTITUTO DE CIÊNCIA E TECNOLOGIA ITAÚ,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,ACORDO,P&D e Inovação,true,Nº 40/2025,RENATO DE FREITAS BULCÃO NETO,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF, PRODUÇÃO DE PROTÓTIPOS DE INTERFACE DO USUÁRIO ASSISTIDA POR INTELIGÊNCIA ARTIFICIAL GENERATIVA,Ativo,Nº 40/2025,293964,RENATO DE FREITAS BULCÃO NETO,12/03/2026,32.122,06/01/2026,06/01/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,32.123,BIG DATA PARA INTEGRAÇÃO E ANÁLISE DE DADOS CORPORATIVOS,Privado,13/01/2026,13/09/2026,274430,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,JARDIM GOIAS EMPREENDIMENTOS LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,ACORDO,P&D e Inovação,true,ACORDO DE PARCERIA SEI Nº 41/2025,IWENS GERVASIO SENE JUNIOR,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,BIG DATA PARA INTEGRAÇÃO E ANÁLISE DE DADOS CORPORATIVOS,Ativo,ACORDO DE PARCERIA SEI Nº 41/2025,274430,IWENS GERVASIO SENE JUNIOR,10/02/2026,32.123,13/01/2026,13/09/2026,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.180,ENGAJAMENTO NOS CUIDADOS DE SAÚDE POR MEIO DE GAMIFICAÇÃO E INTELIGÊNCIA  ARTIFICIAL - EMBRAPII FILHA,Público,26/01/2024,26/10/2026,"2163144,59",UNIVERSIDADE FEDERAL DE GOIÁS - UFG,PACTO SOLUCOES TECNOLOGICAS LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,P&D e Inovação,true,EMBRAPII,LEONARDO ANTONIO ALVES,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,ENGAJAMENTO NOS CUIDADOS DE SAÚDE POR MEIO DE GAMIFICAÇÃO E INTELIGÊNCIA  ARTIFICIAL - EMBRAPII FILHA,Ativo,EMBRAPII,"2163144,59",LEONARDO ANTONIO ALVES,15/04/2026,88.180,26/01/2024,26/10/2026,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.281,"TECNOLOGIAS DE INTEGRAÇÃO DE AGENTES CONVERSACIONAIS PARA RESPOSTAS COMPLEXAS,UTILIZANDO APRENDIZADO POR REFORÇO COM FEEDBACK (RLHF) EMPRESA",Público,29/10/2024,29/08/2026,324000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,NICOLLAS BONO NEVES TECNOLOGIA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,P&D e Inovação,true,Termo de Cooperação Tecnológica,TELMA WOERLE DE LIMA SOARES,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"TECNOLOGIAS DE INTEGRAÇÃO DE AGENTES CONVERSACIONAIS PARA RESPOSTAS COMPLEXAS,UTILIZANDO APRENDIZADO POR REFORÇO COM FEEDBACK (RLHF) EMPRESA",Ativo,Termo de Cooperação Tecnológica,324000,TELMA WOERLE DE LIMA SOARES,24/03/2026,88.281,29/10/2024,29/08/2026,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.292,ASSISTENTE INTELIGENTE COM INTERFACE DE LINGUAGEM NATURAL PARA CRIAÇÃO E RECOMENDAÇÃO DE PERFIS EM PLATAFORMA DE MATCHES_EMPRESA,Privado,16/12/2024,16/03/2027,370000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,CC SERVICE PLATFORM LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,P&D e Inovação,true,,TELMA WOERLE DE LIMA SOARES,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,ASSISTENTE INTELIGENTE COM INTERFACE DE LINGUAGEM NATURAL PARA CRIAÇÃO E RECOMENDAÇÃO DE PERFIS EM PLATAFORMA DE MATCHES_EMPRESA,Ativo,--,370000,TELMA WOERLE DE LIMA SOARES,02/03/2026,88.292,16/12/2024,16/03/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.355,DESENVOLVIMENTO DE ASSISTENTE INTELIGENTE PARA QUALIFICAÇÃO DE ATENDIMENTO EM VENDAS - GOIA - EMBRAPII FILHA,Público,09/06/2025,09/06/2027,"1091622,77",UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,P&D e Inovação,true,PI08661-2025,CELSO GONCALVES CAMILO JUNIOR,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,DESENVOLVIMENTO DE ASSISTENTE INTELIGENTE PARA QUALIFICAÇÃO DE ATENDIMENTO EM VENDAS - GOIA - EMBRAPII FILHA,Ativo,PI08661-2025,"1091622,77",CELSO GONCALVES CAMILO JUNIOR,31/03/2026,88.355,09/06/2025,09/06/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.356,DESENVOLVIMENTO DE ASSISTENTE INTELIGENTE PARA QUALIFICAÇÃO DE ATENDIMENTO EM VENDAS - GOIA - EMBRAPII SEBRAE,Privado,09/06/2025,09/06/2027,300000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,P&D e Inovação,true,PI08661-2025,CELSO GONCALVES CAMILO JUNIOR,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,DESENVOLVIMENTO DE ASSISTENTE INTELIGENTE PARA QUALIFICAÇÃO DE ATENDIMENTO EM VENDAS - GOIA - EMBRAPII SEBRAE,Ativo,PI08661-2025,300000,CELSO GONCALVES CAMILO JUNIOR,31/03/2026,88.356,09/06/2025,09/06/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.357,DESENVOLVIMENTO DE ASSISTENTE INTELIGENTE PARA QUALIFICAÇÃO DE ATENDIMENTO EM VENDAS - GOIA - EMBRAPII EMPRESA,Privado,09/06/2025,09/06/2027,"491162,27",UNIVERSIDADE FEDERAL DE GOIÁS - UFG,GEOMAIS SERVIÇOS DE INFORMÁTICA LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,CONTRATO,P&D e Inovação,true,PI08661-2025,CELSO GONCALVES CAMILO JUNIOR,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,DESENVOLVIMENTO DE ASSISTENTE INTELIGENTE PARA QUALIFICAÇÃO DE ATENDIMENTO EM VENDAS - GOIA - EMBRAPII EMPRESA,Ativo,PI08661-2025,"491162,27",CELSO GONCALVES CAMILO JUNIOR,31/03/2026,88.357,09/06/2025,09/06/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.363,PLATAFORMA DE EDUCAÇÃO FINANCEIRA COM SUPORTE DE INTELIGÊNCIA ARTIFICIAL_EMPRESA,Privado,27/01/2026,27/01/2028,"887079,62",UNIVERSIDADE FEDERAL DE GOIÁS - UFG,DO NOT SCARE SOLUÇÕES INTERATIVAS LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,ACORDO,P&D e Inovação,true,ACORDO DE PARCERIA SEI Nº 38/2025,CEDRIC LUIZ DE CARVALHO,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,PLATAFORMA DE EDUCAÇÃO FINANCEIRA COM SUPORTE DE INTELIGÊNCIA ARTIFICIAL_EMPRESA,Ativo,ACORDO DE PARCERIA SEI Nº 38/2025,"887079,62",CEDRIC LUIZ DE CARVALHO,10/04/2026,88.363,27/01/2026,27/01/2028,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.371, INTELIGÊNCIA ARTIFICIAL APLICADA AO CONTROLE DE PRAGAS URBANAS - EMBRAPII SEBRAE,Privado,04/09/2025,04/09/2027,300000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UL BRASIL INDUSTRIA E COMERCIO DE ARMADILHAS LUMINOSAS LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,ACORDO,P&D e Inovação,true,14/2025,IWENS GERVASIO SENE JUNIOR,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF, INTELIGÊNCIA ARTIFICIAL APLICADA AO CONTROLE DE PRAGAS URBANAS - EMBRAPII SEBRAE,Ativo,14/2025,300000,IWENS GERVASIO SENE JUNIOR,24/03/2026,88.371,04/09/2025,04/09/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.372, INTELIGÊNCIA ARTIFICIAL APLICADA AO CONTROLE DE PRAGAS URBANAS - EMBRAPII EMPRESA,Privado,04/09/2025,04/09/2027,228000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UL BRASIL INDUSTRIA E COMERCIO DE ARMADILHAS LUMINOSAS LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,ACORDO,P&D e Inovação,true,14/2025,IWENS GERVASIO SENE JUNIOR,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF, INTELIGÊNCIA ARTIFICIAL APLICADA AO CONTROLE DE PRAGAS URBANAS - EMBRAPII EMPRESA,Ativo,14/2025,228000,IWENS GERVASIO SENE JUNIOR,24/03/2026,88.372,04/09/2025,04/09/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.414,"SOLUÇÃO INTELIGENTE PARA DIAGNÓSTICO, EDUCAÇÃO E PLANEJAMENTO FINANCEIRO PERSONALIZADO - EMBRAPII FILHA",Público,17/12/2025,17/10/2027,"327649,91",UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,ACORDO,P&D e Inovação,true,Nº 35/2025,THYAGO CARVALHO MARQUES,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"SOLUÇÃO INTELIGENTE PARA DIAGNÓSTICO, EDUCAÇÃO E PLANEJAMENTO FINANCEIRO PERSONALIZADO - EMBRAPII FILHA",Ativo,Nº 35/2025,"327649,91",THYAGO CARVALHO MARQUES,13/03/2026,88.414,17/12/2025,17/10/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.415,"SOLUÇÃO INTELIGENTE PARA DIAGNÓSTICO, EDUCAÇÃO E PLANEJAMENTO FINANCEIRO PERSONALIZADO - SEBRAE",Público,17/12/2025,17/10/2027,150000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,LUCAS PINHEIRO COSTA DE MELO REIS CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,ACORDO,P&D e Inovação,true,Nº 35/2025,THYAGO CARVALHO MARQUES,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"SOLUÇÃO INTELIGENTE PARA DIAGNÓSTICO, EDUCAÇÃO E PLANEJAMENTO FINANCEIRO PERSONALIZADO - SEBRAE",Ativo,Nº 35/2025,150000,THYAGO CARVALHO MARQUES,13/03/2026,88.415,17/12/2025,17/10/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.416,"SOLUÇÃO INTELIGENTE PARA DIAGNÓSTICO, EDUCAÇÃO E PLANEJAMENTO FINANCEIRO PERSONALIZADO - EMPRESA",Privado,17/12/2025,17/10/2027,90000,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,LUCAS PINHEIRO COSTA DE MELO REIS CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO LTDA,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,ACORDO,P&D e Inovação,true,Nº 35/2025,THYAGO CARVALHO MARQUES,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Privado,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"SOLUÇÃO INTELIGENTE PARA DIAGNÓSTICO, EDUCAÇÃO E PLANEJAMENTO FINANCEIRO PERSONALIZADO - EMPRESA",Ativo,Nº 35/2025,90000,THYAGO CARVALHO MARQUES,13/03/2026,88.416,17/12/2025,17/10/2027,,[],[],[],[]
https://transparencia.funape.org.br/projetos/,https://transparencia-api.funape.org.br,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,"UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF | modalidades: P&D e Inovação, Pesquisa",2026-04-23T20:05:05+00:00,88.428,VISÃO COMPUTACIONAL PARA ESTIMATIVA DE HORAS DE REPARO E VISTORIA AUTOMÁTICA POR ANÁLISE DE VÍDEO - EMBRAPII FILHA,Público,17/12/2025,17/02/2027,430632,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,Ativo,ACORDO,P&D e Inovação,true,37/2025,ANDERSON DA SILVA SOARES,UNIVERSIDADE FEDERAL DE GOIÁS - UFG,Público,,FUNDAÇÃO DE APOIO À PESQUISA - FUNAPE,UNIVERSIDADE FEDERAL DE GOIÁS - UFG - INSTITUTO DE INFORMÁTICA - INF,VISÃO COMPUTACIONAL PARA ESTIMATIVA DE HORAS DE REPARO E VISTORIA AUTOMÁTICA POR ANÁLISE DE VÍDEO - EMBRAPII FILHA,Ativo,37/2025,430632,ANDERSON DA SILVA SOARES,23/03/2026,88.428,17/12/2025,17/02/2027,,[],[],[],[]
